0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.285844084255890138e-04,1.001478917857093309e+00,-1.707497545405207420e-03,1.645862942830674913e-04,-1.775349135446641763e-04,6.399339402889067413e-05
-9.867729915912575814e-04,1.004436981360960379e+00,-5.122972939350029994e-03,4.939397146415173924e-04,-5.331710534157242448e-04,1.921009511302787108e-04
-1.977610262254090277e-03,1.008869181729350917e+00,-1.023516371414038943e-02,9.815125627005271552e-04,-1.068616225287483644e-03,3.848142402060049675e-04
-3.306168378409275223e-03,1.014765203911581759e+00,-1.702084066705946558e-02,1.613877702928115995e-03,-1.786722686033262886e-03,6.429974353699881859e-04
-4.979547011246106443e-03,1.022109326609033531e+00,-2.544447511617613233e-02,2.370503653357069768e-03,-2.691489700112410788e-03,9.678892703113158545e-04
-7.006869710252121644e-03,1.030880299240808151e+00,-3.545781998686425157e-02,3.223471125456547817e-03,-3.788065443569840329e-03,1.361105195643487562e-03
-9.399276321140978205e-03,1.041051207245151433e+00,-4.699944033487052364e-02,4.137155251418950762e-03,-5.082748016452639378e-03,1.824639890605678693e-03
-1.216991112132851868e-02,1.052589341026015424e+00,-5.999424117456229888e-02,5.067905987638916115e-03,-6.582985377371533726e-03,2.360870422621608872e-03
-1.533390653931620759e-02,1.065456087234547100e+00,-7.435305115386860175e-02,5.963766322436126963e-03,-8.297374114352645130e-03,2.972560547522326048e-03
-1.890836260434390972e-02,1.079606863516049842e+00,-8.997232853842279665e-02,6.764273178346961665e-03,-1.023565710651404975e-02,3.662866905846103287e-03
-2.291232258124842325e-02,1.094991118870786595e+00,-1.067340597378933081e-01,7.400388374207013398e-03,-1.240872028506554738e-02,4.435348193083691812e-03
-2.736674548842179394e-02,1.111552420870556279e+00,-1.245059187706701598e-01,7.794605762049579278e-03,-1.482858881944981028e-02,5.293978747502473513e-03
-3.229447623095239167e-02,1.129228647726728152e+00,-1.431417473950405694e-01,7.861274902030913198e-03,-1.750842305821100758e-02,6.243168375837532431e-03
-3.772021371715704452e-02,1.147952297420823831e+00,-1.624823995140791122e-01,7.507171006820528500e-03,-2.046251434168982336e-02,7.287790575272886338e-03
-4.367047634164800129e-02,1.167650917934135002e+00,-1.823569702370217982e-01,6.632325629118696921e-03,-2.370628025221431165e-02,8.433221544843275824e-03
-5.017356237618503245e-02,1.188247652629664142e+00,-2.025844012228685542e-01,5.131113724612015869e-03,-2.725625784496975984e-02,9.685392434576375886e-03
-5.725949988888140441e-02,1.209661884059399561e+00,-2.229754224416702346e-01,2.893572127404584783e-03,-3.113009178085915721e-02,1.105085707533194281e-02
-6.495997662827016073e-02,1.231809949212116395e+00,-2.433347599709435871e-01,-1.930954681859144151e-04,-3.534651194890587461e-02,1.253687688625576904e-02
-7.330823472711740785e-02,1.254605890871983265e+00,-2.634635138688267153e-01,-4.242888646483095570e-03,-3.992529203001290994e-02,1.415152369303477285e-02
-8.233890801586557506e-02,1.277962204484099695e+00,-2.831615929344347693e-01,-9.369328450729580079e-03,-4.488717644725845335e-02,1.590379973011594658e-02
-9.208777113668864533e-02,1.301790538358914118e+00,-3.022300863207260102e-01,-1.568380105341705966e-02,-5.025375821575282093e-02,1.780377205040112321e-02
-1.025913594934232259e-01,1.326002307137780223e+00,-3.204734556818826796e-01,-2.329400196946964166e-02,-5.604728430343119266e-02,1.986271579851048644e-02
-1.138864073916347752e-01,1.350509183435688598e+00,-3.377014440886226820e-01,-3.230254758899602646e-02,-6.229035822539976536e-02,2.209325713433183888e-02
-1.260090387045258442e-01,1.375223439214562582e+00,-3.537306161620915046e-01,-4.280580860607667570e-02,-6.900550178521067113e-02,2.450950177011506498e-02
-1.389936306130543087e-01,1.400058115284906979e+00,-3.683854639888596294e-01,-5.489300615009384127e-02,-7.621452942559317489e-02,2.712712880029640242e-02
-1.528712577616367085e-01,1.424927003176329476e+00,-3.814990320201706586e-01,-6.864559823940044603e-02,-8.393768027922889063e-02,2.996342145990593328e-02
-1.676676142922993717e-01,1.449744427885037545e+00,-3.929130293380410643e-01,-8.413697297615366222e-02,-9.219244623906383551e-02,3.303719649874592434e-02
-1.834003096654610587e-01,1.474424823129644624e+00,-4.024774095824491527e-01,-1.014324559246955609e-01,-1.009920320224695911e-01,3.636858228358703926e-02
-2.000754491738909180e-01,1.498882094474814908e+00,-4.100494104558778941e-01,-1.205896311854066927e-01,-1.103433900117745670e-01,3.997858369561356484e-02
-2.176834538707407563e-01,1.523028773308900963e+00,-4.154920621761820088e-01,-1.416589661013820112e-01,-1.202447957646212845e-01,4.388836206994013028e-02
-2.361941634053638384e-01,1.546774981035377028e+00,-4.186722067366309696e-01,-1.646847142277277354e-01,-1.306829790777220557e-01,4.811815586967409936e-02
-2.555514164759203899e-01,1.570027253850875493e+00,-4.194581286346415472e-01,-1.897060451619669574e-01,-1.416299110226452718e-01,5.268578055190747261e-02
-2.756675290965512337e-01,1.592687329510000360e+00,-4.177169933664421908e-01,-2.167583084132011229e-01,-1.530394772929548897e-01,5.760468504660224559e-02
-2.964183834709268051e-01,1.614651070172037572e+00,-4.133124264420823257e-01,-2.458742797098824595e-01,-1.648444398396365640e-01,6.288161885632435888e-02
-3.176401547897909627e-01,1.635807782766963037e+00,-4.061027314563321333e-01,-2.770851663668965070e-01,-1.769542777153991497e-01,6.851408409348912210e-02
-3.391289393305472744e-01,1.656040279361341794e+00,-3.959404041499434701e-01,-3.104210781611872472e-01,-1.892546474587365468e-01,7.448790160395661608e-02
-3.606445514241142791e-01,1.675226058367754733e+00,-3.826736850763323705e-01,-3.459106279304853260e-01,-2.016092239679986853e-01,8.077537403783063841e-02
-3.819193678707849537e-01,1.693239939547253048e+00,-3.661508261993621227e-01,-3.835793445818613812e-01,-2.138644776918157964e-01,8.733461555376198504e-02
-4.026722439439690548e-01,1.709958322243588791e+00,-3.462274690198738347e-01,-4.234466847527885158e-01,-2.258574641569614516e-01,9.411055817122736256e-02
