0.0,0.1709051927757026,0.0,0.03676986956324414,0.0,-0.39212481906698304
0.0,0.16732695128154973,0.0,0.03605566727083566,-5.6681998969146967e-11,-0.3839298331892837
0.0,0.16387894251270124,0.0,0.0351756670287592,-1.1254003039030911e-10,-0.37603593309096806
0.0,0.1604507302364765,0.0,0.034319693477927224,-1.675854113383419e-10,-0.36818237546988125
0.0,0.1570429469867053,0.0,0.03347483344214845,-2.2185378762956146e-10,-0.3603720453039707
0.0,0.15365620651783318,0.0,0.0326332423968866,-2.7539294645837025e-10,-0.3526082191477772
0.0,0.15029110399638407,0.0,0.03178784604647944,-3.2827707379660294e-10,-0.34489487102030547
0.0,0.1469482161941651,0.0,0.03093021458782764,-3.8063572223356126e-10,-0.3372371810755047
0.0,0.14362810168313206,0.0,0.03005008123420201,-4.327283504079562e-10,-0.3296420802931703
0.0,0.14033130103181496,0.0,0.02914802031253204,-4.851400701485442e-10,-0.322115482225729
0.0,0.13705833700321524,0.0,0.02831110752798372,-5.389743579261753e-10,-0.31463871164279467
0.0,0.13380971475408565,0.0,0.027604115195242196,-5.94104491081643e-10,-0.3071881653505707
0.0,0.1305859220355134,0.0,0.02691006188140447,-6.49429642964388e-10,-0.2997927758746267
0.0,0.12738742939470266,0.0,0.026223519439030195,-7.04881576584494e-10,-0.29245504806657374
0.0,0.12421469037788954,0.0,0.02554431833591435,-7.604214725703923e-10,-0.28517605775773963
0.0,0.12106814173429983,0.0,0.024872342044887273,-8.160057630214645e-10,-0.2779568361024378
0.0,0.11794820362106258,0.0,0.02420750411986514,-8.715861520037127e-10,-0.270798373467271
0.0,0.11485527980900317,0.0,0.023549741214567606,-9.271109265574545e-10,-0.26370162026916943
0.0,0.11178975788924266,0.0,0.022899007832077087,-9.825242525630588e-10,-0.2566674877441101
0.0,0.10875200948051081,0.0,0.022255272339002194,-1.0377675969010399e-09,-0.24969684866719166
0.0,0.10574239043711,0.0,0.021618513896007528,-1.0927797436403295e-09,-0.24279053803446576
0.0,0.1027612410574464,0.0,0.020988720064130214,-1.1474972364688815e-09,-0.23594935371440534
0.0,0.09980888629305949,0.0,0.020365884917218524,-1.2018552524336218e-09,-0.2291740570750148
0.0,0.09688563595807309,0.0,0.01975000753875713,-1.2557870776690605e-09,-0.22246537359120475
0.0,0.09399178493899907,0.0,0.019141090814339515,-1.3092251155503997e-09,-0.2158239934359989
0.0,0.09112761340482553,0.0,0.01853914045418049,-1.3621009052539894e-09,-0.20925057205837616
0.0,0.08829338701731432,0.0,0.01794416419650613,-1.414345549098602e-09,-0.20274573074993757
0.0,0.08548935714144862,0.0,0.017356171154551278,-1.4658898325109707e-09,-0.19631005720214484
0.0,0.08271576105595825,0.0,0.016775171278561596,-1.516664292616364e-09,-0.1899441060555209
0.0,0.07997282216386165,0.0,0.01620117491063027,-1.566600183295022e-09,-0.18364839944194375
0.0,0.07726075020295894,0.0,0.015634192414974234,-1.6156290963487177e-09,-0.17742342752096218
0.0,0.07457974145621392,0.0,0.015074233869861058,-1.6636833141672704e-09,-0.17126964901093156
0.0,0.07192997896196655,0.0,0.014521308810079833,-1.7106960536305576e-09,-0.16518749171567745
0.0,0.0693116327239164,0.0,0.013975426010865839,-1.756602025804463e-09,-0.1591773530473926
0.0,0.0667248599208103,0.0,0.01343659330559471,-1.801336976701595e-09,-0.1532396005465221
0.0,0.06416980511579112,0.0,0.012904817430484827,-1.8448386880494634e-09,-0.14737457239959412
0.0,0.061646600465337945,0.0,0.012380103889860558,-1.887045921175767e-09,-0.14158257795631268
0.0,0.059155365927754486,0.0,0.011862456835195089,-1.927900231091417e-09,-0.13586389824794157
0.0,0.05669620947114588,0.0,0.011351878949726182,-1.967345164153695e-09,-0.13021878651024876
0.0,0.05426922728082721,0.0,0.010848371327343032,-2.0053259344499153e-09,-0.12464746871655427
